id,name,section,creationTime
867762116767,06. 6-Г клас. Українська література (2026-2027),,2026-06-12T06:08:27Z
867762729989,06. 6-Г клас. Історія України. Всесвітня історія (2026-2027),,2026-06-12T06:08:23Z
867762999863,06. 6-Г клас. Географія (2026-2027),,2026-06-12T06:08:19Z
867763686035,06. 6-Г клас. Зарубіжна література (2026-2027),,2026-06-12T06:08:15Z
867763210300,06. 6-Г клас. Пізнаємо природу (2026-2027),,2026-06-12T06:08:11Z
867763725434,06. 6-Г клас. Інформатика (Гр. 1) (2026-2027),,2026-06-12T06:08:08Z
867762791806,06. 6-Г клас. Технології (Трудове) (Гр. 1) (2026-2027),,2026-06-12T06:08:04Z
867763359013,06. 6-Г клас. Інформатика (Гр. 2) (2026-2027),,2026-06-12T06:08:01Z
867741511686,06. 6-Г клас. Физична культура (2026-2027),,2026-06-12T06:07:57Z
867763399459,06. 6-Г клас. Технології (Трудове) (Гр. 2) (2026-2027),,2026-06-12T06:07:54Z
867763357503,06. 6-Г клас. Мистецтво (2026-2027),,2026-06-12T06:07:50Z
867763748582,06. 6-Г клас. Друга мова (Польська) (Гр. 1) (2026-2027),,2026-06-12T06:07:47Z
867763215828,06. 6-Г клас. Логіка (2026-2027),,2026-06-12T06:07:43Z
867762079910,06. 6-Г клас. Друга мова (Польська) (Гр. 2) (2026-2027),,2026-06-12T06:07:39Z
867762936779,06. 6-Г клас. Основи християнської етики (2026-2027),,2026-06-12T06:07:36Z
798179020268,06. 6-В клас. Математика (2026-2027),,2026-06-12T06:07:32Z
867760860680,06. 6-В клас. Українська мова (2026-2027),,2026-06-12T06:07:28Z
867763730143,06. 6-В клас. Англійська мова (Гр. 2) (2026-2027),,2026-06-12T06:07:24Z
867762429077,06. 6-В клас. Англійська мова (Гр. 1) (2026-2027),,2026-06-12T06:07:21Z
867763038604,06. 6-В клас. Українська література (2026-2027),,2026-06-12T06:07:17Z
867763072279,06. 6-В клас. Історія України. Всесвітня історія (2026-2027),,2026-06-12T06:07:13Z
867762902234,06. 6-В клас. Географія (2026-2027),,2026-06-12T06:07:10Z
867762495288,06. 6-В клас. Зарубіжна література (2026-2027),,2026-06-12T06:07:06Z
867763047529,06. 6-В клас. Пізнаємо природу (2026-2027),,2026-06-12T06:07:03Z
798179101024,06. 6-В клас. Інформатика (Гр. 1) (2026-2027),,2026-06-12T06:06:59Z
867763521859,06. 6-В клас. Технології (Трудове) (Гр. 1) (2026-2027),,2026-06-12T06:06:55Z
798179110978,06. 6-В клас. Інформатика (Гр. 2) (2026-2027),,2026-06-12T06:06:51Z
867762898271,06. 6-В клас. Физична культура (2026-2027),,2026-06-12T06:06:48Z
867763692659,06. 6-В клас. Технології (Трудове) (Гр. 2) (2026-2027),,2026-06-12T06:06:44Z
867762797851,06. 6-В клас. Мистецтво (2026-2027),,2026-06-12T06:06:40Z
867763314845,06. 6-В клас. Друга мова (Польська) (Гр. 1) (2026-2027),,2026-06-12T06:06:37Z
867762614695,06. 6-В клас. Логіка (2026-2027),,2026-06-12T06:06:33Z
867763212206,06. 6-В клас. Друга мова (Польська) (Гр. 2) (2026-2027),,2026-06-12T06:06:30Z
867763549591,06. 6-В клас. Основи християнської етики (2026-2027),,2026-06-12T06:06:26Z
867763058851,06. 6-Б клас. Математика (2026-2027),,2026-06-12T06:06:22Z
867763645074,06. 6-Б клас. Українська мова (2026-2027),,2026-06-12T06:06:18Z
798179126950,06. 6-Б клас. Англійська мова (Гр. 2) (2026-2027),,2026-06-12T06:06:15Z
867763811471,06. 6-Б клас. Англійська мова (Гр. 1) (2026-2027),,2026-06-12T06:06:11Z
867763065545,06. 6-Б клас. Українська література (2026-2027),,2026-06-12T06:06:07Z
867761949865,06. 6-Б клас. Історія України. Всесвітня історія (2026-2027),,2026-06-12T06:06:03Z
867763619384,06. 6-Б клас. Географія (2026-2027),,2026-06-12T06:06:00Z
867763175510,06. 6-Б клас. Зарубіжна література (2026-2027),,2026-06-12T06:05:56Z
867759717100,06. 6-Б клас. Пізнаємо природу (2026-2027),,2026-06-12T06:05:52Z
867761765359,06. 6-Б клас. Інформатика (Гр. 1) (2026-2027),,2026-06-12T06:05:48Z
867762809146,06. 6-Б клас. Технології (Трудове) (Гр. 1) (2026-2027),,2026-06-12T06:05:44Z
867761126257,06. 6-Б клас. Інформатика (Гр. 2) (2026-2027),,2026-06-12T06:05:41Z
867763327529,06. 6-Б клас. Физична культура (2026-2027),,2026-06-12T06:05:37Z
867763149978,06. 6-Б клас. Технології (Трудове) (Гр. 2) (2026-2027),,2026-06-12T06:05:34Z
867763542454,06. 6-Б клас. Мистецтво (2026-2027),,2026-06-12T06:05:30Z
867763132533,06. 6-Б клас. Друга мова (Польська) (Гр. 1) (2026-2027),,2026-06-12T06:05:27Z
867762903270,06. 6-Б клас. Логіка (2026-2027),,2026-06-12T06:05:23Z
867763322965,06. 6-Б клас. Друга мова (Польська) (Гр. 2) (2026-2027),,2026-06-12T06:05:19Z
867763464421,06. 6-Б клас. Основи християнської етики (2026-2027),,2026-06-12T06:05:15Z
867762012697,05. 5-Г клас. Основи християнської етики (2026-2027),,2026-06-12T05:29:19Z
867761841028,05. 5-Г клас. Друга мова (Польська) (Гр. 1) (2026-2027),,2026-06-12T05:29:16Z
867760844708,05. 5-Г клас. Фізична культура (2026-2027),,2026-06-12T05:29:12Z
867760962116,05. 5-Г клас. Друга мова (Польська) (Гр. 2) (2026-2027),,2026-06-12T05:29:09Z
867754884409,05. 5-Г клас. Логіка (2026-2027),,2026-06-12T05:29:05Z
867746134712,05. 5-Г клас. Мистецтво (2026-2027),,2026-06-12T05:29:02Z
867761437122,05. 5-Г клас. Технології (Трудове) (Гр. 2) (2026-2027),,2026-06-12T05:28:58Z
867760858967,05. 5-Г клас. Інформатика (Гр. 1) (2026-2027),,2026-06-12T05:28:54Z
867761798952,05. 5-Г клас. Інформатика (Гр. 2) (2026-2027),,2026-06-12T05:28:51Z
867761895101,05. 5-Г клас. Технології (Трудове) (Гр. 1) (2026-2027),,2026-06-12T05:28:47Z
867761244876,05. 5-Г клас. Англійська мова (Гр. 1) (2026-2027),,2026-06-12T05:28:44Z
867759759596,05. 5-Г клас. Англійська мова (Гр. 2) (2026-2027),,2026-06-12T05:28:40Z
867761958547,05. 5-Г клас. Математика (2026-2027),,2026-06-12T05:28:36Z
867760719468,05. 5-Г клас. Пізнаємо природу (2026-2027),,2026-06-12T05:28:33Z
867759412747,05. 5-Г клас. Вступ до історії України (2026-2027),,2026-06-12T05:28:29Z
867761545710,05. 5-Г клас. Зарубіжна література (2026-2027),,2026-06-12T05:28:25Z
798178751900,05. 5-Г клас. Українська література (2026-2027),,2026-06-12T05:28:22Z
867760909568,05. 5-Г клас. Українська мова (2026-2027),,2026-06-12T05:28:18Z
867761800852,05. 5-В клас. Основи християнської етики (2026-2027),,2026-06-12T05:25:54Z
867759714687,05. 5-В клас. Друга мова (Польська) (Гр. 1) (2026-2027),,2026-06-12T05:25:50Z
867761804871,05. 5-В клас. Фізична культура (2026-2027),,2026-06-12T05:25:47Z
867746491896,05. 5-В клас. Друга мова (Польська) (Гр. 2) (2026-2027),,2026-06-12T05:25:44Z
867760029722,05. 5-В клас. Логіка (2026-2027),,2026-06-12T05:25:40Z
867761865129,05. 5-В клас. Мистецтво (2026-2027),,2026-06-12T05:25:37Z
867761272864,05. 5-В клас. Технології (Трудове) (Гр. 2) (2026-2027),,2026-06-12T05:25:33Z
867761549693,05. 5-В клас. Інформатика (Гр. 1) (2026-2027),,2026-06-12T05:25:29Z
867761707653,05. 5-В клас. Інформатика (Гр. 2) (2026-2027),,2026-06-12T05:25:26Z
867759560500,05. 5-В клас. Технології (Трудове) (Гр. 1) (2026-2027),,2026-06-12T05:25:22Z
798178745507,05. 5-В клас. Англійська мова (Гр. 1) (2026-2027),,2026-06-12T05:25:18Z
867761298427,05. 5-В клас. Англійська мова (Гр. 2) (2026-2027),,2026-06-12T05:25:14Z
867760997113,05. 5-В клас. Математика (2026-2027),,2026-06-12T05:25:10Z
867762075664,05. 5-В клас. Пізнаємо природу (2026-2027),,2026-06-12T05:25:07Z
867761577542,05. 5-В клас. Вступ до історії України (2026-2027),,2026-06-12T05:25:03Z
867761812408,05. 5-В клас. Зарубіжна література (2026-2027),,2026-06-12T05:24:59Z
867761220080,05. 5-В клас. Українська література (2026-2027),,2026-06-12T05:24:55Z
867761493611,05. 5-В клас. Українська мова (2026-2027),,2026-06-12T05:24:51Z
867400251453,05. 5-Б клас. Українська мова (2026-2027),Середня школа,2026-06-08T20:19:52Z
867399032607,05. 5-Б клас. Українська література (2026-2027),Середня школа,2026-06-08T20:19:52Z
867399197602,05. 5-Б клас. Зарубіжна література (2026-2027),Середня школа,2026-06-08T20:19:51Z
867400128322,05. 5-Б клас. Вступ до історії України (2026-2027),Середня школа,2026-06-08T20:19:48Z
867399599207,05. 5-Б клас. Пізнаємо природу (2026-2027),Середня школа,2026-06-08T20:19:48Z
867400215541,05. 5-Б клас. Математика (2026-2027),Середня школа,2026-06-08T20:19:48Z
867399230602,05. 5-Б клас. Англійська мова (Гр. 2) (2026-2027),Середня школа,2026-06-08T20:19:48Z
867398475040,05. 5-Б клас. Англійська мова (Гр. 1) (2026-2027),Середня школа,2026-06-08T20:19:48Z
867400141148,05. 5-Б клас. Технології (Трудове) (Гр. 1) (2026-2027),Середня школа,2026-06-08T20:19:44Z
867388482526,05. 5-Б клас. Інформатика (Гр. 2) (2026-2027),Середня школа,2026-06-08T20:19:44Z
867400270244,05. 5-Б клас. Інформатика (Гр. 1) (2026-2027),Середня школа,2026-06-08T20:19:44Z
867379495561,05. 5-Б клас. Технології (Трудове) (Гр. 2) (2026-2027),Середня школа,2026-06-08T20:19:44Z
867400169428,05. 5-Б клас. Мистецтво (2026-2027),Середня школа,2026-06-08T20:19:44Z
867399627744,05. 5-Б клас. Логіка (2026-2027),Середня школа • Спецкурс,2026-06-08T20:19:41Z
867383686133,05. 5-Б клас. Друга мова (Польська) (Гр. 2) (2026-2027),Середня школа • Спецкурс,2026-06-08T20:19:41Z
867398475024,05. 5-Б клас. Фізична культура (2026-2027),Середня школа,2026-06-08T20:19:40Z
867398994904,05. 5-Б клас. Друга мова (Польська) (Гр. 1) (2026-2027),Середня школа • Спецкурс,2026-06-08T20:19:40Z
867399024932,05. 5-Б клас. Основи християнської етики (2026-2027),Середня школа • Спецкурс,2026-06-08T20:19:40Z
867395165268,06. 6-А клас. Основи християнської етики (2026-2027),Середня школа • Спецкурс,2026-06-08T19:28:00Z
867395279463,06. 6-А клас. Друга мова (Польська) (Гр. 2) (2026-2027),Середня школа • Спецкурс,2026-06-08T19:28:00Z
867394993183,06. 6-А клас. Логіка (2026-2027),Середня школа • Спецкурс,2026-06-08T19:28:00Z
867394748201,06. 6 клас. Екстернат (2026-2027),Екстернат,2026-06-08T19:28:00Z
867395053468,06. 6-А клас. Друга мова (Польська) (Гр. 1) (2026-2027),Середня школа • Спецкурс,2026-06-08T19:27:59Z
819800251319,06. 6-А клас. Мистецтво (2026-2027),Середня школа,2026-06-08T19:27:57Z
867395140414,06. 6-А клас. Технології (Трудове) (Гр. 2) (2026-2027),Середня школа,2026-06-08T19:27:57Z
867395381673,06. 6-А клас. Физична культура (2026-2027),Середня школа,2026-06-08T19:27:57Z
867395307820,06. 6-А клас. Інформатика (Гр. 2) (2026-2027),Середня школа,2026-06-08T19:27:56Z
867394089843,06. 6-А клас. Технології (Трудове) (Гр. 1) (2026-2027),Середня школа,2026-06-08T19:27:56Z
867394913143,06. 6-А клас. Інформатика (Гр. 1) (2026-2027),Середня школа,2026-06-08T19:27:53Z
867395102557,06. 6-А клас. Пізнаємо природу (2026-2027),Середня школа,2026-06-08T19:27:53Z
867394773486,06. 6-А клас. Зарубіжна література (2026-2027),Середня школа,2026-06-08T19:27:53Z
819800136252,06. 6-А клас. Географія (2026-2027),Середня школа,2026-06-08T19:27:53Z
867395408010,06. 6-А клас. Історія України. Всесвітня історія (2026-2027),Середня школа,2026-06-08T19:27:52Z
867395041278,06. 6-А клас. Українська література (2026-2027),Середня школа,2026-06-08T19:27:50Z
867395139915,06. 6-А клас. Англійська мова (Гр. 1) (2026-2027),Середня школа,2026-06-08T19:27:49Z
867394252832,06. 6-А клас. Англійська мова (Гр. 2) (2026-2027),Середня школа,2026-06-08T19:27:49Z
867386203452,06. 6-А клас. Українська мова (2026-2027),Середня школа,2026-06-08T19:27:49Z
867395327327,06. 6-А клас. Математика (2026-2027),Середня школа,2026-06-08T19:27:49Z
867375751568,05. 5-А клас. Друга мова (Польська) (Гр. 2) (2026-2027),Середня школа • Спецкурс,2026-06-08T17:19:44Z
867378521134,05. 5-А клас. Друга мова (Польська) (Гр. 1) (2026-2027),Середня школа • Спецкурс,2026-06-08T17:19:38Z
867377234839,05. 5-А клас. Логіка (2026-2027),Середня школа • Спецкурс,2026-06-08T17:19:32Z
819798666398,05. 5-А клас. Основи християнської етики (2026-2027),Середня школа • Спецкурс,2026-06-08T17:19:26Z
867377628712,05. 5-А клас. Фізична культура (2026-2027),Середня школа,2026-06-08T17:19:20Z
819798674885,05. 5-А клас. Мистецтво (2026-2027),Середня школа,2026-06-08T17:19:14Z
867377886536,05. 5-А клас. Технології (Трудове) (Гр. 2) (2026-2027),Середня школа,2026-06-08T17:19:08Z
867378182563,05. 5-А клас. Технології (Трудове) (Гр. 1) (2026-2027),Середня школа,2026-06-08T17:19:02Z
867378084948,"05. 5-А клас. Здоров’я, безпека та добробут (2026-2027)",Середня школа,2026-06-08T17:18:56Z
867376872299,05. 5-А клас. Інформатика (Гр. 2) (2026-2027),Середня школа,2026-06-08T17:18:50Z
867374997744,05. 5-А клас. Інформатика (Гр. 1) (2026-2027),Середня школа,2026-06-08T17:18:44Z
867377294384,05. 5-А клас. Вступ до історії України (2026-2027),Середня школа,2026-06-08T17:18:38Z
867376763383,05. 5-А клас. Пізнаємо природу (2026-2027),Середня школа,2026-06-08T17:18:31Z
819798620903,05. 5-А клас. Математика (2026-2027),Середня школа,2026-06-08T17:18:25Z
867377773157,05. 5-А клас. Англійська мова (Гр. 2) (2026-2027),Середня школа,2026-06-08T17:18:19Z
819798717622,05. 5-А клас. Англійська мова (Гр. 1) (2026-2027),Середня школа,2026-06-08T17:18:13Z
867377831999,05. 5-А клас. Зарубіжна література (2026-2027),Середня школа,2026-06-08T17:18:06Z
867377185388,05. 5-А клас. Українська література (2026-2027),Середня школа,2026-06-08T17:18:00Z
867376323037,05. 5-А клас. Українська мова (2026-2027),Середня школа,2026-06-08T17:17:54Z
867376604112,05. 5 клас. Екстернат (2026-2027),Екстернат,2026-06-08T17:17:48Z
867335860978,04. 4-Г Інформатика (2026-2027),Початкова школа,2026-06-08T11:39:14Z
867335589149,04. 4-А Англійська мова (2026-2027),Початкова школа,2026-06-08T11:39:11Z
867335109249,04. 4-Г клас (2026-2027),Початкова школа,2026-06-08T11:39:07Z
867335907947,04. 4-В Інформатика (2026-2027),Початкова школа,2026-06-08T11:39:03Z
867336436019,04. 4-В Англійська мова (2026-2027),Початкова школа,2026-06-08T11:38:59Z
867336386177,04. 4-В клас (2026-2027),Початкова школа,2026-06-08T11:38:56Z
867336251785,04. 4-Б Інформатика (2026-2027),Початкова школа,2026-06-08T11:38:52Z
867335850617,04. 4-Б Англійська мова (2026-2027),Початкова школа,2026-06-08T11:38:48Z
867334808154,04. 4-Б клас (2026-2027),Початкова школа,2026-06-08T11:38:44Z
798125542813,04. 4-А Інформатика (2026-2027),Початкова школа,2026-06-08T11:38:40Z
867335080770,04. 4-Г Англійська мова (2026-2027),Початкова школа,2026-06-08T11:38:37Z
867336332385,04. 4-А клас (2026-2027),Початкова школа,2026-06-08T11:38:33Z
867331417458,02. 2-В Англійська мова (2026-2027),Початкова школа,2026-06-08T11:13:51Z
867324295576,03. 03 клас. Екстернат (2026-2027),Екстернат,2026-06-08T08:11:33Z
867317060340,03. 3-Г Інформатика (2026-2027),Початкова школа,2026-06-08T08:11:29Z
798124355764,03. 3-Г Англійська мова (2026-2027),Початкова школа,2026-06-08T08:11:25Z
867324504631,03. 3-Г клас (2026-2027),Початкова школа,2026-06-08T08:11:21Z
867323263592,03. 3-В Інформатика (2026-2027),Початкова школа,2026-06-08T08:11:17Z
867323939549,03. 3-В Англійська мова (2026-2027),Початкова школа,2026-06-08T08:11:14Z
867322809643,03. 3-В клас (2026-2027),Початкова школа,2026-06-08T08:11:10Z
867324393329,03. 3-Б Інформатика (2026-2027),Початкова школа,2026-06-08T08:11:06Z
867323305345,03. 3-Б Англійська мова (2026-2027),Початкова школа,2026-06-08T08:11:02Z
867323419328,03. 3-Б клас (2026-2027),Початкова школа,2026-06-08T08:10:58Z
867324738824,03. 3-А Інформатика (2026-2027),Початкова школа,2026-06-08T08:10:53Z
867324181198,03. 3-А Англійська мова (2026-2027),Початкова школа,2026-06-08T08:10:49Z
867323697954,03. 3-А клас (2026-2027),Початкова школа,2026-06-08T08:10:45Z
867312800722,04. 04 клас. Екстернат (2026-2027),Екстернат,2026-06-08T07:01:26Z
867272231020,02. 2-Г Англійська мова (2026-2027),Початкова школа,2026-06-07T11:42:04Z
867271652276,02. 2-В клас (2026-2027),Початкова школа,2026-06-07T11:42:01Z
867270615070,02. 2-Г клас (2026-2027),Початкова школа,2026-06-07T11:42:00Z
867271980954,02. 2-Б Англійська мова (2026-2027),Початкова школа,2026-06-07T11:41:57Z
867271596986,02. 2-А клас (2026-2027),Початкова школа,2026-06-07T11:41:57Z
867271144756,02. 2-А Англійська мова (2026-2027),Початкова школа,2026-06-07T11:41:57Z
867271054907,02. 2-Б клас (2026-2027),Початкова школа,2026-06-07T11:41:57Z
867270049349,01. 1-Г клас. НУШ (2026-2027),Початкова школа,2026-06-07T10:12:14Z
867270096376,01. 1-Г клас. Англійська мова (2026-2027),Початкова школа,2026-06-07T10:12:14Z
867270052567,01. 01 клас. Екстернат (2026-2027),Екстернат,2026-06-07T10:12:14Z
867268618041,02. 02 клас. Екстернат (2026-2027),Екстернат,2026-06-07T09:51:11Z
867267818221,01. 1-В клас. НУШ (2026-2027),Початкова школа,2026-06-07T09:51:11Z
867269784292,01. 1-Б клас. НУШ (2026-2027),Початкова школа,2026-06-07T09:51:11Z
867269734400,01. 1-Б клас. Англійська мова (2026-2027),Початкова школа,2026-06-07T09:51:11Z
867269419571,01. 1-А клас. Англійська мова (2026-2027),Початкова школа,2026-06-07T09:32:13Z
867269348958,01. 1-А клас. НУШ (2026-2027),Початкова школа,2026-06-07T09:32:13Z
